"","Comp.1","Comp.2"
"74",-0.0884593266412778,-1.146034194399
"75",-5.95258707937937,1.47625304993868
"76",2.81305781790619,-1.32107005441914
"77",0.950643030298398,-0.934151053808938
"78",2.56123910235807,-0.518277572129395
"79",2.23364214007878,-0.0336745654058439
"80",0.587446386134666,0.247924053663683
"81",-5.7029531634117,3.27995169359749
"82",2.983251376347,-4.93282680705523
"83",-2.64333205150573,-1.0800308432669
"84",-0.346548774582703,-0.125321322851953
"85",2.12835276145257,0.113881841308311
"86",-10.0022004520901,-0.139858602246824
"87",-6.43574429676025,1.48865440732295
"88",-9.27124293302073,0.282216976510662
"89",0.2539347092972,-1.18250165190952
"90",-1.95985998499165,-1.33987389288399
"91",2.19926974155691,-0.597158498908425
"92",2.2553449402542,-0.399153829184461
"93",-5.78491437345058,-1.8354076325216
"94",1.37727413309386,-0.261250663475482
"95",3.38877219720405,-4.83002041382445
"96",0.992571947962192,1.4535332479914
"97",1.79850212440513,-0.259199487050651
"98",1.82345920075402,-0.950840906976278
"99",1.90368755888069,0.259674114753385
"100",-5.38236916847662,-0.0807898928398765
"101",-4.39363399248342,1.54750278403857
"102",-0.822507366028225,-0.183464007174686
"103",-7.03485320221301,-1.84343672495199
"104",-3.1044028188837,-0.895258957648234
"105",2.42889438444823,0.884028522456138
"106",1.24682172276997,0.254097574632705
"107",1.65101230163636,0.158310017173705
"108",1.85571759536394,0.118335552916091
"109",1.42984117992472,-0.603678033945599
"110",-4.35954946597716,-2.10681692355917
"111",-13.3505114013965,-0.606667623687634
"112",-3.20762110648299,1.12237048814666
"113",0.226290207371945,0.914610914464117
"114",2.5919009253126,-0.100209859839997
"115",-7.70229941847437,-0.164370910228361
"116",-0.231415087496372,-1.04131506697419
"117",-4.80163801936059,-0.685053397177772
"118",2.21944924112577,2.11367001968025
"119",3.07040206117114,-4.9028091642033
"120",3.41908450345537,-4.82323057398756
"121",3.41908450345537,-4.82323057398756
"122",2.61582577935826,-0.119072652013062
"123",-7.71651256861605,-1.39418351228466
"124",-2.63961897772203,-2.24088757432366
"125",1.80567552829912,1.11814128351165
"126",2.59980119185077,-0.0919639907605582
"127",2.72925714503772,-0.895184708231493
"128",2.78461365741214,-1.40530729953932
"129",2.50829566481075,-0.912835544957972
"130",1.40928756849648,-0.590866947932916
"131",0.916533723332703,-0.275445937959372
"132",-2.82320854099101,-0.558285692709799
"133",1.43905800326424,1.65794850638757
"134",2.3093866039379,1.42506949699214
"135",1.76898146881598,-0.371551567259196
"136",1.77038523302481,-0.332605207315674
"137",2.11420875153208,0.121307605413945
"138",0.793393013740119,-0.0254572297646914
"139",1.70487313467529,0.726812057226296
"140",0.392954228888832,-0.543559906372901
"141",1.61904766722806,-1.19830997433132
"142",0.529249858342906,-0.710925512897247
"143",2.06776870512654,0.611027431779633
"144",0.803843527164715,-2.39308266472397
"145",0.481425276620337,-0.031731517345967
"146",2.2560139546972,-0.765130476616739
"147",-1.29451648990133,-0.990640115658837
"148",2.27728436359076,-0.908628967756177
"149",0.562941280094243,-0.913778478726998
"150",1.73040376764567,0.358837084730145
"151",-0.521484147417451,-1.26856045038961
"152",-5.92333119896485,-1.83733386110951
"153",-3.96217953487046,1.23112264828382
"154",1.53306604104692,1.87507414393064
"155",2.36345126343129,0.562768943715555
"156",1.62787538145305,-0.455939917907754
"157",1.28829328408786,-0.33065184340266
"158",2.21161160910467,1.71623272384692
"159",2.01863972137043,1.2261860260792
"160",1.94936404096942,3.72949325507161
"161",1.49780578185343,-0.438751302751283
"162",-3.37144222556572,-0.599601754164148
"163",-0.732412795188952,1.36909355670483
"164",2.43137455980643,-0.0112825361818956
"165",-10.6654701651377,0.405282710320694
"166",2.36137027649657,-0.294211366103453
"167",0.347384343270899,0.0287448869305089
"168",-6.66696116791545,1.14596211062334
"169",-0.20306008940484,0.952604266332202
"170",-1.18906886148688,0.00844206126094096
"171",2.14696343057523,-0.0563572948083262
"172",2.44033912899263,0.633099112582742
"173",1.29048284874053,1.78272422457324
"174",2.4365581517651,0.0634862720598328
"175",-9.38614605360771,-0.614068169078062
"176",1.36552998239337,-2.73448264328658
"177",2.0352039757127,1.13069883972516
"178",2.54745518797159,-0.107020220821108
"179",0.33955624293958,1.14408778223269
"180",-4.11816882976515,0.734943861439287
"181",2.31024707949334,1.1227520316264
"182",-6.5078845441048,0.00288892162704098
"183",2.30092484199153,0.792159068547869
"184",2.53405783939169,-0.716692494899699
"185",2.14629070073427,0.444565745346793
"186",-2.19604123247096,-1.36992800477645
"187",-1.57102585805672,0.31496208073906
"188",2.37596438671226,-0.968645043381616
"189",1.96329255852451,-0.0703810733588877
"190",-4.54252539230298,-1.06860613219885
"191",-0.750199383196525,-0.893227986196428
"192",-5.27565572870812,-1.6025040170397
"193",-1.36775615971396,-2.42977341708672
"194",2.52156285733245,-0.646622515308965
"195",1.92942146077801,-0.634542289110979
"196",1.92741906888924,1.24738575587673
"197",2.61976059274228,-0.435692934891027
"198",2.24473836283927,0.013251342685625
"199",-3.82477290436564,-3.14017143427638
"200",1.79314247623374,0.323029193948321
"201",2.20273799854755,0.212380113028585
"202",-12.1805500346264,2.90184026530854
"203",-2.33747751365562,2.28024587669768
"204",2.38900039475686,-0.651153182026087
"205",2.16903375468486,0.495892019026703
"206",2.40747080029884,0.770522475653581
"207",-10.6635239984419,-0.539899092699291
"208",2.61919800246219,-0.12435170555683
"209",-4.2492156494682,0.857158294629459
"210",1.75514719618468,0.731932217367697
"211",1.20510743376056,-0.438019193360275
"212",1.89640815038196,1.54282342717845
"213",-3.05883056053963,-1.9202886818969
"214",-4.85241349000171,-2.85456245820037
"215",2.67640102917888,-0.700363987206989
"216",2.74243677552009,-0.876861719022196
"217",1.02811022211358,1.17248547320594
"218",2.35294652817353,1.09282360127676
"219",2.37640263843912,-0.646969983613214
"220",-2.21656572463524,3.27071675535072
"221",1.65648019276119,-0.989787918091834
"222",2.25664797475382,0.607834940960673
"223",1.78803440924303,-0.300189243229868
"224",-3.83440332364052,-1.03388784238481
"225",1.81799138735043,1.78996108603271
"226",2.36694004849039,0.975272945510627
"227",-1.18634185961492,-3.02784475358876
"228",2.29620833305256,-0.585659839000803
"229",1.95808580062585,0.316846316534816
"230",-1.08629043617954,-0.328101999907344
"231",1.57502391648739,1.48738801203623
"232",1.83091939223396,0.0359252250422976
"233",2.66660659636172,-0.397275068185286
"234",2.81387092170331,-1.65098510205489
"235",2.56664577871889,-0.419600774894802
"236",1.16871556580993,1.18211411626826
"237",2.06529725769883,1.42117355666798
"238",2.1026447339721,2.93776282534449
"239",0.892796203234516,1.70133484072124
"240",1.93916766027991,1.34016703515113
"241",1.12707026363353,0.96397997547713
"242",2.05557795526255,-0.466624842061912
"243",2.69227038013735,-0.860480899858097
"244",1.88027239551106,0.313099158734988
"245",2.05753476936218,-0.774113866185105
"246",2.5130737872597,0.484841433283603
"247",2.11307686189036,-0.573786975398379
"248",-2.33853770909294,1.66191296642247
"249",2.3630171208523,0.819434320584713
"250",-4.09674264289661,1.58574816050273
"251",2.78288220941833,-2.1282739770832
"252",0.275827519194572,0.352063899184166
"253",2.69588373483256,-0.987847457883567
"254",-3.93403206355434,2.03308177365214
"255",-0.276708241572766,1.82324814135504
"256",2.06265417919808,-0.835768093735147
"257",2.52834035810772,-0.537428719507863
"258",-1.76849777532636,-2.9897140548096
"259",2.45638932732861,0.528502923301105
"260",-2.42025477691429,-0.503115998951187
"261",-2.97805038504518,-3.31082149265373
"262",2.10201210318187,1.71497415772921
"263",1.7981479629321,0.11364574614506
"264",2.02300506602964,0.913233431470179
"265",2.43369962563903,0.371450354254515
"266",2.44366005654458,0.7452892451411
"267",-2.90262880057123,-1.96775177683372
"268",1.6964281506044,2.19073125513105
"269",1.93606201727376,0.0306687597326565
"270",2.19784730476526,1.04880529209097
"271",0.682095630365611,0.83279249091075
"272",2.58265276847721,-0.0810013752743506
"273",2.27043164394913,-0.181227473165771
"274",-0.496661216741727,2.90224244697013
"275",-3.57426755775728,-3.45250329577746
"276",0.110444836654549,1.47217743666646
"277",2.21211611698498,0.670870513658865
"278",1.60683085234593,0.238419162164107
"279",-10.395117289573,1.19482459081553
"280",-5.64967344538439,2.58345570371616
"281",2.30932469093026,-0.0740090370077729
"282",-0.307766637116293,-0.3784108989766
"283",-5.92136301291015,-0.320493886186974
"284",-9.92006508933558,3.30700209239021
"285",-0.922476356480665,1.95773409603208
"286",-0.76793140546619,-0.113582900954836
"287",1.08943951520438,-1.09145766257005
"288",1.17957330050773,0.0643114070442137
"289",-0.997069630392236,-0.547874463108764
"290",1.69239757764142,1.55068450220595
"291",0.882871537075755,2.73192093818831
"292",1.85397386896199,1.48502442782397
"293",1.78212854683246,-0.418146678040876
"294",2.32792820621789,0.663378181094781
"295",2.21310792055567,0.0379955612613338
"296",2.2106886002432,-0.16697155066718
"297",0.901490403550783,-0.881191871443907
"298",2.1784023192135,0.00371372226236242
"299",0.591847158230665,0.170110188569985
"300",2.20554286532845,0.872505206847254
"301",2.49042231892203,-0.509754251907113
"302",2.48246369662319,-0.713661662280832
"303",1.84371188289747,2.49381972471556
"304",1.81614728900692,0.82418657097542
"305",1.06151754336359,0.972996340231515
"306",0.856515987179003,1.00894638376122
"307",1.07261040394506,1.67470560565056
"308",-0.535151415447925,0.521043069248376
"309",1.20218738667447,1.24963986856931
"310",0.971113965898764,-0.651457928200862
"311",-9.73374322263245,1.28657301074495
"312",-1.38338244661454,1.78674004358541
"313",-7.0399851114906,1.7372231414903
"314",2.40573001408097,0.682849058591006
"315",-1.89297866522738,0.0678012217143586
"316",2.35424696187408,0.729350302548765
"317",2.36196402644703,-0.240197085384947
"318",2.28507149773843,0.654761550583685
"319",2.04243722848347,1.17896338926539
"320",-5.50571790177347,-1.33624488629847
"321",1.11152756563847,2.84099837183828
"322",2.12363843654511,1.53702184645773
"323",1.60057947996336,1.19068283820869
"324",2.14859127527273,-0.506736739511979
"325",2.07537438048773,0.51564900813521
"326",0.439088154623499,0.139902441017787
"327",0.603506639775013,-0.225576133516693
"328",-1.40400617612707,-1.35544306557519
"329",0.089453337673464,1.39478820271303
"330",1.79118904246245,-1.28318764747534
"331",2.55179149479005,-0.743905450771465
"332",2.43096345003605,0.672826522412532
"333",1.04865148103487,1.11025151550782
"334",2.61208177155133,-0.18134337625596
"335",2.11972097405095,-0.212527930291666
"336",-0.568021820371736,-0.787199869114904
"337",2.33153297877838,0.109592066868678
"338",2.22960089218535,0.680044725165999
"339",-1.63871480480439,-0.775202216135255
"340",2.44764563994462,-0.305182407218185
"341",1.81076922591918,2.22871352407024
"342",-9.6914753669712,1.25582413542263
"343",-4.89335317952485,0.64966968797459
"344",0.557196536599529,1.04039571733399
"345",1.65552162869716,-0.00970837714202015
"346",1.94711393877066,1.183772792281
"347",-5.50231187719701,-2.69158768317942
"348",-8.50098027920163,0.464574687930461
"349",1.23923987627566,-2.695169721045
"350",1.89465501619975,-0.666804584582982
"351",-7.62598410759371,-1.36371842039155
"352",2.36277550380877,-0.15922709420444
"353",1.98609619752354,-1.49019009521456
"354",2.04641588638659,2.78323213972859
"355",2.20185186920945,-0.0395287142538508
"356",-2.00505438892068,2.61114242709283
"357",-4.37115163514615,-0.305581188614607
"358",1.46324588114636,0.90709314126581
"359",-10.4150856678393,-0.299673609364821
"360",-12.3224542191313,-2.15662734803681
"361",2.19187698688758,0.145843921538663
"362",2.06240652733387,0.431701103176432
"363",1.48648121202453,2.98059135094738
"364",2.64235618017847,-0.893129303964561
"365",-4.09680342699172,0.386208366495753
"366",-6.63010151873373,1.41513803463848
"367",0.276978955602156,1.01827038474094
"368",-5.80074363370186,-0.277613155646511
"369",2.27383148885783,0.336928239069815
"370",2.11398762874472,-0.284530968471326
"371",-10.0800559264593,-1.59640803159788
"372",1.09285934609577,0.594602506409802
"373",1.8405257326217,-1.69209704754345
"374",-0.24701118039864,0.194899631071382
"375",1.90069597946576,-0.0371616558028816
"376",2.48654459664002,0.566739654502677
"377",2.63069047000803,-0.434462058940145
"378",2.18636877662775,0.665019007982548
"379",2.09662270901106,0.147886099559199
"380",-3.01694997668258,-1.38323921842088
"381",2.1556153469707,0.0481077342941194
"382",2.28731363138713,-0.738175937182164
"383",1.70546322071668,0.102522683936703
"384",2.62062353518362,-0.570038958359253
"385",2.63199188711225,-0.401543639553968
"386",-7.68960809106669,-2.86932592877427
"387",2.17678577290122,0.882816884942404
"388",-0.192666632044706,1.29052483378014
"389",2.16605628256683,-0.422278468429665
"390",2.63050877502794,-1.70052399467868
"391",2.58932197051087,-0.0906377625393288
"392",1.87110561295715,-0.661759849591498
"393",2.35043692581746,0.355810736946365
"394",-0.732582318043227,-2.1359583920962
"395",2.39386157653487,-0.249854647791245
"396",0.537857861939909,2.73604234734252
"397",2.30149247020983,0.97268589145801
"398",2.48991195230191,0.353878219637118
"399",1.16337976116556,0.100029654787409
"400",2.41057000537662,-0.552401292015081
"401",-10.5450660788418,-0.605932516859937
"402",0.793946936709931,0.785283385764304
"403",-0.169804718981447,-1.02095786645448
"404",0.702919799871193,0.893476150248505
"405",2.20699258833411,1.85469656123186
"406",-8.76149464041051,2.79895773339966
"407",1.33309573647776,0.487336907963853
"408",1.9504813269984,-0.253342116746034
"409",2.08029924035259,0.878902971077554
"410",2.79525266981069,-1.20973857489682
"411",2.30188185654778,0.060610350170321
"412",1.9906074810077,-0.602829933561053
"413",1.59370986276824,0.610685180402095
"414",2.38978057622331,0.251399812982489
"415",0.142059154929296,-0.24894687449689
"416",2.47428860396442,0.417601190579301
"417",2.44154500868884,-0.40996711703718
"418",0.959652850713154,0.0119877277801499
"419",2.04778905607203,2.96929866685137
"420",-3.36053152688761,0.102175594887966
"421",2.47112473450691,-1.9181982053389
"422",-11.7041064098677,1.46070611954255
"423",-0.0833597514389536,1.48960358036525
"424",0.630144236650739,0.00475004322407693
"425",-0.213119150557744,-0.849133040402504
"426",1.54752118679625,-0.432873404851001
"427",1.39541361619706,-0.384726734422222
"428",-3.52086365867622,-0.998644873503709
"429",1.7306810172247,1.0460382885409
"430",1.42931730873578,-0.12288875099774
"431",2.51491244202069,0.0890825024002082
"432",-1.6778528296044,0.18868566745449
"433",-1.0806537164883,0.843458135507183
"434",1.58542014904211,2.2826301223221
"435",0.860670373871117,2.02065934747127
"436",2.38568972640088,0.841332657345192
"437",1.50622741711191,2.25241068265161
"438",2.47620095533387,0.596614103938784
"439",1.88980037391162,-0.106874388038408
"440",2.48763540637369,-0.621216665010231
"441",-3.07675762982632,-2.26360918519488
"442",1.46379153250855,-0.289514271501209
"443",2.099820129001,-0.839913472653508
"444",2.18796170867988,-0.404164116820831
"445",0.145501185991803,0.280199600522132
"446",-2.4774075580991,-0.899532019631263
"447",0.557428006868596,1.95202373114041
"448",2.09793697239521,-0.344158254653065
"449",-7.80362050985151,-0.440130077127214
"450",-2.86787726347122,1.88563215618317
"451",2.19772294649639,0.624515381862436
"452",-8.54642010341405,-0.434678994814776
"453",-2.64891830075674,0.313058052845058
"454",2.28044938888466,-0.190023356892515
"455",-7.99247002428285,-0.898859095834726
"456",2.4888732684187,0.26736757006468
"457",-4.89049497373048,-0.978428188120908
"458",1.91548803461202,-0.703673699927529
"459",2.12846952294269,-0.43855043955218
"460",2.42534966204246,-0.230638867861592
"461",2.84970589516079,-2.43163350629146
